"","Acct","Permit_Type","PermitDate","Mapsco","Permit_Date","Count_Permits","Days_Since_Permit"
"4017","00000329317000000","Building (BU) Single Family  Addition","2018/01/05 00:00:00","53-H",2018-01-05,1,1184
"4018","00000734392700000","Building (BU) Single Family  Addition","2018/01/09 00:00:00","15-Y",2018-01-09,1,1180
"4019","00000394360000000","Building (BU) Single Family  Addition","2018/02/09 00:00:00","36-C",2018-02-09,1,1149
"4020","00000394357000000","Building (BU) Single Family  Addition","2018/02/09 00:00:00","36-C",2018-02-09,1,1149
"4021","00000391582000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","38-A",2018-01-22,1,1167
"4022","00000180799000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-R",2018-01-16,1,1173
"4023","00000180796000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-R",2018-01-16,1,1173
"4024","00000406057000000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","25-V",2018-01-11,1,1178
"4025","00000406060000000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","25-V",2018-01-11,1,1178
"4026","00000206758000000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","47-A",2018-01-11,1,1178
"4027","00000313633000000","Building (BU) Single Family  Addition","2018/01/12 00:00:00","54-P",2018-01-12,1,1177
"4028","00000313636000000","Building (BU) Single Family  Addition","2018/01/12 00:00:00","54-P",2018-01-12,1,1177
"4029","00000383596000000","Building (BU) Single Family  Addition","2018/01/08 00:00:00","38-J",2018-01-08,1,1181
"4030","00000383593000000","Building (BU) Single Family  Addition","2018/01/08 00:00:00","38-J",2018-01-08,1,1181
"4031","00000420592000000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","24-Y",2018-01-11,1,1178
"4032","00000584169700000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","14-X",2018-01-18,1,1171
"4033","00000328603000000","Building (BU) Single Family  Addition","2018/01/09 00:00:00","53-D",2018-01-09,1,1180
"4034","00000328600000000","Building (BU) Single Family  Addition","2018/01/09 00:00:00","53-D",2018-01-09,1,1180
"4035","00000495571000000","Building (BU) Single Family  Addition","2018/02/23 00:00:00","63-F",2018-02-23,1,1135
"4036","00000231076000000","Building (BU) Single Family  Addition","2018/01/08 00:00:00","36-V",2018-01-08,1,1181
"4037","00000290725000000","Building (BU) Single Family  Addition","2018/01/09 00:00:00","44-X",2018-01-09,1,1180
"4038","00000522274000000","Building (BU) Single Family  Addition","2018/01/12 00:00:00","23-R",2018-01-12,1,1177
"4039","00000522277000000","Building (BU) Single Family  Addition","2018/01/12 00:00:00","23-R",2018-01-12,1,1177
"4040","00000245453310000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","36-R",2018-01-11,1,1178
"4041","00000245453290000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","36-R",2018-01-11,1,1178
"4042","00000799495010000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","5-Q",2018-01-19,1,1170
"4043","00000799494900000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","5-Q",2018-01-19,1,1170
"4044","00000404050000000","Building (BU) Single Family  Addition","2018/02/02 00:00:00","25-M",2018-02-02,1,1156
"4045","00000404053000000","Building (BU) Single Family  Addition","2018/02/02 00:00:00","25-M",2018-02-02,1,1156
"4046","00000649012000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","64-L",2018-01-16,1,1173
"4047","00000649015000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","64-L",2018-01-16,1,1173
"4048","00000369046000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","37-V",2018-01-16,1,1173
"4049","00000369049000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","37-V",2018-01-16,1,1173
"4050","00000737338000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","28-W",2018-01-16,1,1173
"4051","00000737341000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","28-W",2018-01-16,1,1173
"4052","00000439066000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","47-R",2018-01-16,1,1173
"4053","00000439069000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","47-R",2018-01-16,1,1173
"4054","00000192946000000","Building (BU) Single Family  Addition","2018/03/27 00:00:00","35-V",2018-03-27,1,1103
"4055","00000192949000000","Building (BU) Single Family  Addition","2018/03/27 00:00:00","35-V",2018-03-27,1,1103
"4056","00000187333000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","36-S",2018-01-16,1,1173
"4057","00000187330000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","36-S",2018-01-16,1,1173
"4058","00000704053000000","Building (BU) Single Family  Addition","2018/01/12 00:00:00","25-G,25-H",2018-01-12,1,1177
"4059","00000704056000000","Building (BU) Single Family  Addition","2018/01/12 00:00:00","25-G,25-H",2018-01-12,1,1177
"4060","00000180517000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-R",2018-01-16,1,1173
"4061","00000180697000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-R",2018-01-16,1,1173
"4062","00000180700000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-R",2018-01-16,1,1173
"4063","00000558886000000","Building (BU) Single Family  Addition","2018/01/17 00:00:00","58-U",2018-01-17,1,1172
"4064","00000558889000000","Building (BU) Single Family  Addition","2018/01/17 00:00:00","58-U",2018-01-17,1,1172
"4065","00000332137000000","Building (BU) Single Family  Addition","2018/01/11 00:00:00","54-A",2018-01-11,1,1178
"4066","00000332134000100","Building (BU) Single Family  Addition","2018/01/11 00:00:00","54-A",2018-01-11,1,1178
"4067","00000661171000000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","15-X",2018-01-23,1,1166
"4068","00000661174000000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","15-X",2018-01-23,1,1166
"4069","00000111671000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","45-H",2018-01-18,1,1171
"4070","00000111677080000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","45-H",2018-01-18,1,1171
"4071","00000111670000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","45-H",2018-01-18,1,1171
"4072","00000111676200000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","45-H",2018-01-18,1,1171
"4073","001246001009A0000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-G",2018-01-16,1,1173
"4074","00000145858000000","Building (BU) Single Family  Addition","2018/01/16 00:00:00","46-G",2018-01-16,1,1173
"4075","00000579346000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","24-C",2018-01-18,1,1171
"4076","00000745102000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","26-G",2018-01-18,1,1171
"4077","00000745105000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","26-G",2018-01-18,1,1171
"4078","0088210C000010000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","69A-M",2018-01-19,1,1170
"4079","00000405223000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","25-U",2018-01-18,1,1171
"4080","00000405310000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","25-U",2018-01-18,1,1171
"4081","00000405313000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","25-U",2018-01-18,1,1171
"4082","00000796441000000","Building (BU) Single Family  Addition","2018/02/09 00:00:00","16-A",2018-02-09,1,1149
"4083","00000796444000000","Building (BU) Single Family  Addition","2018/02/09 00:00:00","16-A",2018-02-09,1,1149
"4084","0056150A000070000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","25-T",2018-01-19,1,1170
"4085","005616000B14A0000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","25-T",2018-01-19,1,1170
"4086","00000269614000000","Building (BU) Single Family  Addition","2018/02/09 00:00:00","54-D",2018-02-09,1,1149
"4087","00000818296420000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","61B-H",2018-01-23,1,1166
"4088","00000818296440000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","61B-H",2018-01-23,1,1166
"4089","00000818296460000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","61B-H",2018-01-23,1,1166
"4090","00000459325000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","44-X",2018-01-22,1,1167
"4091","00000459328000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","44-X",2018-01-22,1,1167
"4092","00000793336000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","27-P",2018-01-22,1,1167
"4093","00000290152000000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","44-X",2018-01-19,1,1170
"4094","00000290155000000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","44-X",2018-01-19,1,1170
"4095","00000290158000000","Building (BU) Single Family  Addition","2018/01/19 00:00:00","44-X",2018-01-19,1,1170
"4096","00000593836000000","Building (BU) Single Family  Addition","2018/01/17 00:00:00","23-C",2018-01-17,1,1172
"4097","00000820484020000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","5-T,5-U",2018-02-01,1,1157
"4098","00000580177000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","14-Z",2018-01-22,1,1167
"4099","00000580180000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","14-Z",2018-01-22,1,1167
"4100","00000580114000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","14-Z",2018-01-22,1,1167
"4101","00000580111000000","Building (BU) Single Family  Addition","2018/01/22 00:00:00","14-Z",2018-01-22,1,1167
"4102","00000736792000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","27-U,27-Y",2018-01-18,1,1171
"4103","00000736864000000","Building (BU) Single Family  Addition","2018/01/18 00:00:00","27-U,27-Y",2018-01-18,1,1171
"4104","00000661840000000","Building (BU) Single Family  Addition","2018/01/24 00:00:00","15-W",2018-01-24,1,1165
"4105","00000661933000000","Building (BU) Single Family  Addition","2018/01/24 00:00:00","15-W",2018-01-24,1,1165
"4106","00000247228000000","Building (BU) Single Family  Addition","2018/01/24 00:00:00","37-N",2018-01-24,1,1165
"4107","00000799933160000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","4-R",2018-01-23,1,1166
"4108","006235000C0390000","Building (BU) Single Family  Addition","2018/03/01 00:00:00","57-H",2018-03-01,1,1129
"4109","00000396277000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","36-D",2018-01-26,2,1163
"4110","00000682819000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","43-P",2018-01-26,1,1163
"4111","00000682771000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","43-P",2018-01-26,1,1163
"4112","00000810868000000","Building (BU) Single Family  Addition","2018/04/05 00:00:00","14-Z",2018-04-05,1,1094
"4113","00000383746000000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","38-E,38-J",2018-02-01,1,1157
"4114","00000383743000000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","38-E,38-J",2018-02-01,1,1157
"4115","00000383698000000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","38-E,38-J",2018-02-01,1,1157
"4116","00000195442000000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","35-U",2018-02-01,1,1157
"4117","00000195445000000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","35-U",2018-02-01,1,1157
"4118","00000594148000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","23-C",2018-01-25,1,1164
"4119","00000594145000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","23-C",2018-01-25,1,1164
"4120","00000187528000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","36-S",2018-01-25,1,1164
"4121","00000187510000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","36-S",2018-01-25,1,1164
"4122","00000187513000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","36-S",2018-01-25,1,1164
"4123","00000692410000000","Building (BU) Single Family  Addition","2018/02/01 00:00:00","42-L",2018-02-01,1,1157
"4124","005597000707A0000","Building (BU) Single Family  Addition","2018/01/30 00:00:00","25-S",2018-01-30,1,1159
"4125","00000421483000000","Building (BU) Single Family  Addition","2018/01/30 00:00:00","25-S",2018-01-30,1,1159
"4126","00000518713000000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","37-D",2018-01-23,1,1166
"4127","00000518710000000","Building (BU) Single Family  Addition","2018/01/23 00:00:00","37-D",2018-01-23,1,1166
"4128","00000370096000000","Building (BU) Single Family  Addition","2018/08/22 00:00:00","38-S",2018-08-22,1,955
"4129","00000370099000000","Building (BU) Single Family  Addition","2018/08/22 00:00:00","38-S",2018-08-22,1,955
"4130","00000677149000000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","44-J",2018-01-29,1,1160
"4131","00000374620000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","38-S",2018-01-26,1,1163
"4132","00000374623000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","38-S",2018-01-26,1,1163
"4133","00716000060010000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","42-M",2018-09-05,1,941
"4134","00716000060020000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","42-M",2018-09-05,1,941
"4135","00000443734000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","48-T",2018-01-25,1,1164
"4136","00000444133000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","48-T",2018-01-25,1,1164
"4137","00000443740000000","Building (BU) Single Family  Addition","2018/01/25 00:00:00","48-T",2018-01-25,1,1164
"4138","00000386935000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","38-D,39-A",2018-01-26,1,1163
"4139","00000386383000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","38-D,39-A",2018-01-26,1,1163
"4140","00000386386000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","38-D,39-A",2018-01-26,1,1163
"4141","00000222103000000","Building (BU) Single Family  Addition","2018/02/05 00:00:00","56-G",2018-02-05,1,1153
"4142","00000222100000000","Building (BU) Single Family  Addition","2018/02/05 00:00:00","56-G",2018-02-05,1,1153
"4143","00000585820000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","24-J",2018-01-26,1,1163
"4144","00000585817000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","24-J",2018-01-26,1,1163
"4145","00000332878000000","Building (BU) Single Family  Addition","2018/02/13 00:00:00","44-Y",2018-02-13,1,1145
"4146","00000332872000000","Building (BU) Single Family  Addition","2018/02/13 00:00:00","44-Y",2018-02-13,1,1145
"4147","0080350G000010000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","62-K",2018-01-29,1,1160
"4148","0080350G000020000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","62-K",2018-01-29,1,1160
"4149","00000336997000000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","54-N",2018-01-29,1,1160
"4150","00000337000000000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","54-N",2018-01-29,1,1160
"4151","00000471247000000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","54-Y",2018-01-29,1,1160
"4152","00000471250000000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","54-Y",2018-01-29,1,1160
"4153","00000799486400000","Building (BU) Single Family  Addition","2018/01/29 00:00:00","5-R",2018-01-29,1,1160
"4154","00000740368000000","Building (BU) Single Family  Addition","2018/01/30 00:00:00","16-N",2018-01-30,1,1159
"4155","00000740371000000","Building (BU) Single Family  Addition","2018/01/30 00:00:00","16-N",2018-01-30,1,1159
"4156","00000277567000000","Building (BU) Single Family  Addition","2018/01/26 00:00:00","53-H",2018-01-26,1,1163
"4157","00000246598000000","Building (BU) Single Family  Addition","2018/01/30 00:00:00","36-R,37-N",2018-01-30,1,1159
"4158","00000246601000000","Building (BU) Single Family  Addition","2018/01/30 00:00:00","36-R,37-N",2018-01-30,1,1159
"4159","00000271495000000","Building (BU) Single Family  Addition","2018/02/05 00:00:00","54-J",2018-02-05,1,1153
"4160","00000271501000000","Building (BU) Single Family  Addition","2018/02/05 00:00:00","54-J",2018-02-05,1,1153
"4161","00000525358000000","Building (BU) Single Family  Addition","2018/01/31 00:00:00","24-T",2018-01-31,1,1158
"4162","00000525361000000","Building (BU) Single Family  Addition","2018/01/31 00:00:00","24-T",2018-01-31,1,1158
